Unnamed: 0;tweet_id;text;science_related;scientific_claim;scientific_reference;scientific_context;Alain_émotions;Alain_émotions 2;Anton_émotions;Anton_émotions 2;Tony_émotion;Tony_émotions 2;emotion_majoritaire_toutes;emotion_majoritaire_em1
871;1.0464390105229556e+18;crows can memorize people’s individual gaits and faces https://t.co/0QixZGARFm https://t.co/wTcsH59VAW;1;1.0;1.0;1.0;4;;4;;3;;4.0;4.0
872;1.046627062025474e+18;Evidence Doesn't Support Claim Against Kavanaugh. Prosecutor Says. #KavanaughConfirmation https://t.co/9szrpxzJ8a;0;0.0;0.0;0.0;7;;2;;7;;7.0;7.0
873;1.0467197226942996e+18;Chiropractic treatment and vision loss - In rare occurrences. forceful manipulation of the neck is linked to a damaging side effect: vision problems and bleeding inside the eye. finds the first published case report of chiropractic care leading to multip… https://t.co/dKWpmCcGRd https://t.co/pok3nsCnKu;1;1.0;1.0;1.0;7;;6;;1;;1.0;1.0
875;1.0474371584017612e+18;Letters to the Editor. Sept. 30 https://t.co/HCkw166sDK https://t.co/c0JCorQCMv;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
876;1.0483629796939736e+18;Friday night lights at the park. Come celebrate senior night and support Rio Elementary PTO at the concession stand. #rioschools @ Rio Middle/High School https://t.co/wDaxrvh1Ht;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
878;1.05026873833796e+18;Teenage Fever is a mood;0;0.0;0.0;0.0;7;;3;;7;;7.0;7.0
879;1.050446156298416e+18;(The Huffington Post) #Dramatic #Increase In Women Of Color As 2018 Candidates: Report : There was a 75 percent increase in women of color among nominees for Congress since 2012. a study shows. .. https://t.co/gvHI9Elazr https://t.co/31U7W3RO7s;1;1.0;0.0;0.0;7;;4;;7;;7.0;7.0
880;1.0505443661152828e+18;Coffee Drinking Associated With Lower Risk of Stroke ➡ https://t.co/UziyhDa6WE https://t.co/8qHVzTjAHV;1;1.0;0.0;0.0;4;;7;;1;;1.0;1.0
881;1.050571507271897e+18;@UFT The raise is 2%. Inflation is currently higher than that. and expected to increase. So much so that Social Security is getting a 2.8% COLA for 2019. So. why are you asking us to take 2%? Looks like I’m leaning to #VoteNo on this #UFTContract;0;0.0;0.0;0.0;2;;2;;1;2.0;2.0;2.0
882;1.05124013802453e+18;@omnity_io enables research and development professionals to efficiently and systematically answer a wide range of questions as #Omnity allows real-time insight into complex document sets. #OMToken $OM;0;0.0;0.0;0.0;7;;7;;3;;7.0;7.0
883;1.0520164953063916e+18;I don’t like how much this is being promoted https://t.co/wc0FuvuJfT;1;0.0;1.0;1.0;2;;2;;6;;2.0;2.0
884;1.0520566306098298e+18;Wave Life Sciences $WVE Stock Rating Lowered by BidaskClub https://t.co/6jxKSG9VRN;0;0.0;0.0;0.0;7;;7;;6;;7.0;7.0
885;1.0536588675388212e+18;Fasting or fasting-mimicking diets (FMDs) lead to wide alterations in growth factors and in metabolite levels. generating environments that can reduce the capability of cancer cells to adapt and survive and thus improving the effects of cancer therapies. https://t.co/th6jln5Zyb;1;1.0;1.0;1.0;4;;4;;1;;4.0;4.0
886;1.0546716407375256e+18;@StagecoachNE Hello! I will just appreciate to pass the feedback to the driver in order to avoid this to happen again as this is frustrating. Thanks for the support :);0;0.0;0.0;0.0;2;;5;;3;6.0;2.0;2.0
887;1.0546784187453768e+18;This week's Charity of the Week is The Hypatia Trust. which supports and promotes women's achievements 💪 Find out more at https://t.co/5NybswwH6L @hypatia_trust #CharityTuesday #HypatiaTrust https://t.co/qlsKS5ZHPk;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
888;1.0551358636827402e+18;Major new funding and a race and oral histories project for UCSD's new Institute of Arts & Humanities. a spooky events guide. tonight's (!) Vi Khi Nao reading at SDSU. and more for my first @voiceofsandiego Culture Report https://t.co/WESXjIUreb;1;0.0;0.0;1.0;7;;7;;7;;7.0;7.0
889;1.0551604453829386e+18;"Check out my full interview with @NSF to learn about my ""secret"" to science education https://t.co/Q0zH8uCIV9";0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
890;1.0555141822908908e+18;Tomorrow. outside CBI offices nationwide. the Congress party will protest the PM’s disgraceful attempt to prevent an investigation into the Rafale scam. by removing the CBI Chief. All Karnataka Congress Sevadal volunteers are requested to congregate at CBI office RT Nagar https://t.co/Ksdu8sK6Vk;0;0.0;0.0;0.0;2;3.0;2;;6;;2.0;2.0
891;1.0563591560498255e+18;Dearest @reginevalcasid please remember d MILLIONS of people around d world whose love & support are unconditional. If other people try to revile u pls count ur blessings & see d greatness & goodness of our Lord. Have a wonderful Sunday my Asia's Song 🐦. Lots of love! https://t.co/lkBPBkVdy2;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
892;1.0573662629745624e+18;TORONTO POLICE CHIEF INVITATIONAL COMMITTEE PRESENTS VICTIM SERVICES TORONTO WITH A DONATION OF $60.000 The Chamber is proud to support @vstoronto through co-organization of the Toronto… https://t.co/NuZJs6ULon;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
893;1.0574685804370904e+18;Great raffle going on to support Regina softball!! Get in touch with a player. stop by and see Carolyn. or contact Coach Jake to enter. Spread the word #yeahregals https://t.co/69DSEult4Z;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
894;1.0574941204433265e+18;Firstborn women may be more likely to be overweight or obese than their later-born sisters. according to a study.;1;1.0;0.0;1.0;4;;5;;1;;1.0;1.0
895;1.0579279902801181e+18;Native American tribe sues to stop North Dakota voter ID law before election https://t.co/Pr7ZcH1cY8 https://t.co/FFeNPa2KOZ;0;0.0;0.0;0.0;7;;2;;7;;7.0;7.0
896;1.0584500388489788e+18;Read WORLD Digital's #Muse. a weekly roundup on popular and fine arts. In this week's edition @lmlangdon reports on @MPAA ratings. @bigmouth. @megynkelly. and more … https://t.co/sIs8peYOGd;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
897;1.0609023464508538e+18;Gasdermin D Promotes AIM2 Inflammasome Activation and Is Required for Host Protection against Francisella novicida. https://t.co/nFoDPPKEts https://t.co/m4facjZVOS;1;1.0;1.0;1.0;4;;4;;1;;4.0;4.0
898;1.0619351938193612e+18;SPC Tornado Watch 426 Status Reports https://t.co/XHTcfUTVx1;0;0.0;0.0;0.0;5;;4;;7;;4.0;4.0
899;1.0638909810015476e+18;One week from today! It's #SmallBusinessSaturday! Make a plan to shop local and help support small businesses in #Southie! https://t.co/qiExFvxuW7;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
900;1.0676383609387008e+18;@SassyKadiK Too funny...couldnt stop laughing. Every so often. we have to pause for a good laugh🤣 Thanks;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
901;1.0711385142706012e+18;Yo @dog_rates you made the coyote proof dog (and yourself) famous in the news: https://t.co/0jLkMsEyhP Great job 👍;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
902;1.0716644607444253e+18;@BarishChamCham @ramakirao Don't know dog meat or something else to support #SwatchhBharat;0;0.0;0.0;0.0;7;;2;;7;;7.0;7.0
903;1.0740202312934564e+18;Nobody wants you till they think you’re in a relationship. Ain’t that some reverse psychology shit for you 😂;1;1.0;0.0;0.0;7;;2;;4;;2.0;2.0
904;1.0754239077153996e+18;Intermodal volume sees annual gains in November. reports IANA | Logistics Management https://t.co/onxa4XBQYM;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
905;1.078630125963436e+18;Worth noting that none of this is down to alliance managers. Jim Carouso is great. everyone likes Randy Schriver. This is about Trump. the Syria withdrawal. and the dismissal of Mattis. (The remaining principals don’t promote confidence. either).;0;0.0;0.0;0.0;6;;2;;7;;2.0;2.0
906;1.078744324119048e+18;"In early August 2016. an envelope containing ""eyes only"" information was sent by courier from the Central Intelligence Agency to the White House. where the contents were shown to four people: President Obama. Denis McDonough. Susan Rice and Avril Haines. https://t.co/a8McN66C52 https://t.co/ZTZHQp6Mcz";0;0.0;0.0;0.0;7;;2;;7;;7.0;7.0
907;1.0787748713861775e+18;#OVER #HORIZON #RADAR could help to produce fast growing #contaminated and #mutated #FOOD and get rid of drinking #WATER https://t.co/ihhYTsKcVA USAID AGRO HORIZON PROJECT. f.e. or some experiments of NASA https://t.co/ztgZwQ0wBD;1;1.0;1.0;1.0;4;;6;;1;;1.0;1.0
909;1.0809048773482904e+18;@GrittySZN @sawsinn @AcunaBombs @TheProcess10 Machado is a Yankee. Harper would rather go elsewhere. Phillies are a 4th place team. That’s what I think.;0;0.0;0.0;0.0;7;;2;;4;;2.0;2.0
910;1.08302910505293e+18;"Trump demands that reports on waste and fraud in Afghanistan should be ""locked up"" https://t.co/2DJSGpQB5E via @MotherJones";0;0.0;0.0;0.0;4;2.0;2;;7;;2.0;2.0
911;1.0840982622676212e+18;Evolution doesn't apply to individuals. but to species. There's a benefit to having a certain percentage of the population remain outside of the breeding pool to devote their energies to supporting the clan by other means. such as myself. a well-to-do but dotty aunt. #atheism https://t.co/gxI0VYB5s9;1;1.0;0.0;0.0;7;;7;;3;;7.0;7.0
913;1.0849936149152276e+18;@realDonaldTrump But no travel ban for Saudi Arabia! They committed 9/11 and killed the journalist. Trump support terrorists! https://t.co/qxktkje0EJ;0;0.0;0.0;0.0;2;;2;;2;;2.0;2.0
914;1.08573808113365e+18;Peter: ᴼᴼᴴ ᴵ ᴸᴼᵛᴱ ᵀᴴᴵˢ ᶜᴴᴬᴿᴬᶜᵀᴱᴿ Show: *kills character* Peter: ᴶᴼᴷᴱˢ ᴼᴺ ᵞᴼᵁ ᴵ ᴸᴵᴱᴰ Show: *resurrects character* Peter: ᴵ ᴸᴵᴱᴰ ᴬᴳᴬᴵᴺ? Show: *kills character again* Peter: STOP DOING THE OPPOSITE OF WHAT THE VIEWERS WANT;0;0.0;0.0;0.0;7;;7;;6;2.0;7.0;7.0
915;1.0864325799794852e+18;TSA will not go on strike. because that would be pointless. You don't need to organize a work stoppage that will happen organically anyway. Jobs entail pay. and invariably people will stop showing up to jobs that don't exist.;0;0.0;0.0;0.0;5;;6;;6;;6.0;6.0
916;1.0868226963719044e+18;Kids wear sunglasses to support classmate battling eye cancer https://t.co/Mtposh0IaB;0;0.0;0.0;0.0;3;4.0;6;;5;;3.0;3.0
917;1.0874103200947076e+18;imagine being black n publicly announcing u love n support jeffrat stone https://t.co/I0Ev1Iowip;0;0.0;0.0;0.0;6;;5;;4;;4.0;4.0
918;1.0904054709369364e+18;This is a GREAT article about the process of archival research https://t.co/EFNiq32uEN;1;0.0;1.0;1.0;3;;3;;7;;3.0;3.0
919;1.0906754246260408e+18;@DrPeterNieman Have you read about the cardiac MRI studies on marathon runners? Any concerns? I am thinking possible thinner bones better than progressive myocardial scar tissue deposits. Both concerns support the case for varied exercise and cross training?;1;1.0;0.0;1.0;7;;7;;1;;7.0;7.0
920;1.0911412356397056e+18;A difficult path does not stop a properly bestowed blessing.;0;0.0;0.0;0.0;7;;7;;7;;7.0;7.0
921;1.0918200055896842e+18;Study: Deactivating your Facebook account is good for your mental health https://t.co/RFFThtbaju;1;1.0;1.0;1.0;4;;3;;3;;3.0;3.0
923;1.0928064456687124e+18;Houston fans really mad cause Kobe telling the truth;0;0.0;0.0;0.0;2;;2;;2;;2.0;2.0
924;1.093495316702212e+18;A computer inside your contact lens allows you to record videos. surf the web. facial and object recognition. and take photos https://t.co/dkAW8vzHDJ via @ValaAfshar;0;0.0;0.0;0.0;4;;4;;3;;4.0;4.0
925;1.0957418341381856e+18;Place stigma is a really important determinant and sustainer of health and wellbeing inequalities. I emphasised this recently in evidence to House of a Lords select committee on regenerating seaside towns @PlaceWellbeing @prosocialplace https://t.co/u8g90FIfDd via @ConversationUK;1;1.0;1.0;1.0;7;;7;;6;;7.0;7.0
926;1.09575053246618e+18;@Whygena_Draws Either cause u were secretly hoping to draw someone other then reggie or u just wants to see how many ppl wanted u for Valentine's day;0;0.0;0.0;0.0;7;;7;;6;;7.0;7.0
927;1.0965545470053455e+18;@NewberrySports NC played hard and hung tough in the 1st half. Queens is a great talented team and pulled away in the 2nd Half. Our guys kept playing hard. This team is in the PROCESS of Building to be Champions.;0;0.0;0.0;0.0;3;;3;;4;;3.0;3.0
928;1.096821501859373e+18;gonna go live and chill with some marbles on stream in 15. make sure to stop by and watch ur marble winnnn;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
929;1.098255359859282e+18;Trump's loyalty obsession could lead to obstruction case https://t.co/ug5T6sWTNc;0;0.0;0.0;0.0;1;;7;;7;;7.0;7.0
930;1.0990424534857688e+18;NEW: Senior US Justice Dept. official: Reports that the US attorney general will receive the report from Special Counsel Mueller by the end of next week are incorrect.;0;0.0;0.0;0.0;4;;4;;7;;4.0;4.0
931;1.0993605593659471e+18;I would have applauded U if U would have gone to #NIT Srinagar where Hindu students from all over d country wr beaten because they unfurled the #Nationalflag. Ur priority was to go to JNU and support those who wanted to break India. @narendramodi doesn’t need your applauds. https://t.co/jcRlnaXzis;0;0.0;0.0;0.0;4;5.0;5;;6;2.0;5.0;4.0
932;1.0996884498194924e+18;Excellent point @FredDoucetteNH . the hypocrisy is astounding. Yet there are people in this country that still support this thinking. 🙄🙄 https://t.co/0IwaxGDpww;0;0.0;0.0;0.0;2;;2;;6;;2.0;2.0
933;1.100693775620268e+18;Please send caffeine. because I’m off to London Town today! Double show day and lots of foodie treats and catch ups on the cards... https://t.co/MY0stVCRYP https://t.co/D44rLxh3xc;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
934;1.100726830896685e+18;Modelling Demand-side Energy Policies for Climate Change Mitigation in the UK https://t.co/kobGrDvxeH;1;0.0;1.0;1.0;7;;7;;7;;7.0;7.0
935;1.1008714043654513e+18;Ive done 2 cover ups of ex boyfriends names today. People need to smarten the fuck up and stop getting boyfriend and girlfriends names.;0;0.0;0.0;0.0;2;;2;;2;6.0;2.0;2.0
936;1.1009081852867828e+18;Network Support Technical Operations Centre Engineer. Reading. £25k - 38k/year + basic + shift allowance 20% + benefits #job #jobs #hiring #RailJobs https://t.co/actXUIoiHq;0;0.0;0.0;0.0;7;;2;;3;7.0;7.0;2.0
937;1.102674464377049e+18;⛟ #NowHiring: #Shuttle Driver. need more income? Deliver with Uber Eats Uber #Lyft #Postmates #SouthDartmouth #Uber #trucker ☑ Apply Now ☞ https://t.co/aixbxWVCUR https://t.co/MeIRdrM8SL;0;0.0;0.0;0.0;7;;7;;3;7.0;7.0;7.0
938;1.10271665004501e+18;Direct to consumer #wine sales increased by 9% to 6.3 million cases in 2018. One of the biggest growers (12.2%) was Sangiovese. Why not send a bottle to your friends. or order for yourself from Wedding Oak Winery. Shop their online store: https://t.co/tKOe1FXJvh https://t.co/VLBUkGsDxn;0;0.0;0.0;0.0;4;;7;;3;7.0;7.0;3.0
939;1.1028996691459727e+18;Today you may be tested. Take a moment. think about potential outcomes before responding then use process of elimination & make a selection. You got this! #SheSPEAKS;0;0.0;0.0;0.0;3;;3;;3;1.0;3.0;3.0
940;1.103439929030398e+18;Please Watch & share this powerful TEDx talk by Apollo Sevant that talks about how social & emotional learning & anti bullying workshops can lead to a reduction in school bullying & violence Video Here: https://t.co/6ckcpJGaUM;1;1.0;0.0;0.0;7;;7;;3;5.0;7.0;7.0
941;1.1051369024815924e+18;RTs are a helluva drug;1;1.0;0.0;0.0;2;;4;;3;4.0;4.0;2.0
942;1.1068584839351092e+18;Currently in Queensland and there seems to be a fair bit of support for the terrorist and Anning. One bloke said there should be more of it. What the fuck is wrong with this place?;0;0.0;0.0;0.0;6;;2;;2;6.0;2.0;2.0
943;1.1081532581897338e+18;@thebaqo @chiblkmn1 @shart_objects Facts! and with his scientist sister ooh. and the superpowers... idk man tho. Batman is a better strategist and fighter technique-wise. it's tough.;0;0.0;0.0;0.0;7;;7;;7;3.0;7.0;7.0
944;1.1090122399508972e+18;❌This account won’t stop so please REPORT. suspend. block . RT and ask all ARMYs https://t.co/MYeRWeLYTv;0;0.0;0.0;0.0;2;;2;;2;1.0;2.0;2.0
945;1.109164098065965e+18;How the CAQ anti-hijab bill would affect all Quebecers. My weekend column for @mtlgazette. https://t.co/Oqlkm26Eu6 #qcpoli #polqc #assnat;0;0.0;0.0;0.0;4;;7;;1;2.0;1.0;1.0
946;1.109183443152392e+18;Epic branded content efforts to promote @TheGAcademy from @wetheunicorns @global @BenedictTown https://t.co/VuJa1Oa0x2 #ad 🎥 📲 👏 👀;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
947;1.109583595293868e+18;#Colombia’s poorer. grid-isolated communities will receive support for the roll-out of domestic #solarPV under new rules unveiled by the Energy ministry. 🇨🇴🌞🇨🇴🌞 #SolarIsNow #GlobalDev #ColombiaHumana https://t.co/5Aysidw5ul;0;0.0;0.0;0.0;3;;3;;3;7.0;3.0;3.0
948;1.1107816538890895e+18;Tourists watch as 18 green turtles are released into the wild on Indonesia's Bali island. The turtles - listed as endangered - were rescued from wildlife smugglers. An estimated 50.000 turtles are killed in Southeast Asia (particularly in Bali) a year. WWF reports https://t.co/RuEdd6CDb4;1;1.0;1.0;1.0;3;;3;;3;5.0;3.0;3.0
949;1.1110962944355204e+18;Corruption of Science Contributes to Collapse of Modern Civilization - Publication Prejudice. Fraud. Deceptive Favoritism. Decade + Scientific prejudice. bias. outright deceit endemic to peer-reviewed scientific literature. especially medical. psychiatry https://t.co/QOQZjgmgVt;1;1.0;1.0;1.0;2;;2;;2;6.0;2.0;2.0
951;1.1121966920513208e+18;RT @thakurfdn: @thakurfdn announces investigative grants for reporting in #publichealth INR 500.000 for six month reporting assignment: freedom to publish in media-house of your choice. Apply on-line starting April 20. 2019 at https://t.co/4ZBUnqrtaJ https://t.co/8ZLlaqJhM6;1;0.0;0.0;1.0;7;;7;;3;7.0;7.0;7.0
952;1.1127861982952038e+18;Aww. two moons also went to support Jongdae. that's cute ❤️ https://t.co/Hkf0ADtruo;0;0.0;0.0;0.0;3;;3;;3;;3.0;3.0
953;1.1133845026157812e+18;Join us this summer for the Digital Classicist London seminar series: https://t.co/1EznCegdYS. If you can’t attend in person. check out our Youtube Channel: https://t.co/MwhEMMznpC. #DigiClass #digitalhumanities;0;0.0;0.0;0.0;7;;7;;3;7.0;7.0;7.0
954;1.1134815290056088e+18;@DrOlufunmilayo Smoking cannabis helps with controlling the nausea that comes with chemotherapy drugs.;1;1.0;0.0;0.0;4;;7;;3;7.0;7.0;3.0
955;1.1138197870487512e+18;@du_soleilx Lol nuh bus stop that mean;0;0.0;0.0;0.0;7;;3;;3;;3.0;3.0
956;1.1155649656525742e+18;BioTechnology – Efficient Stem Cells Can Grow in Animals https://t.co/W5yE3owX8R https://t.co/K24KwiCfXF;1;1.0;0.0;1.0;4;;4;;3;7.0;4.0;4.0
957;1.1179536011738932e+18;https://t.co/Slo87kWk9Z People who use marijuana need more anesthesia during medical procedures like endoscopies or colonoscopies. A new study found that they needed 14 percent more fentanyl. 19.6 percent more midazolam. and 220.5 percent more propofol. #sciencenews https://t.co/cKZUq4glyq;1;1.0;1.0;1.0;4;;3;;7;1.0;1.0;3.0
